order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender
ORD5246,CUST1246,26,PROD446,Germany,2021-01-13,2024-03-16,2,active,2024-05-03,266.75,4,23,Electronics,Vacuum Cleaner,Home,Male
ORD5247,CUST1247,67,PROD447,UK,2022-11-18,2025-03-23,5,active,2023-09-30,32.82,2,39,Beauty,Gaming Console,Electronics,Female
ORD5248,CUST1248,23,PROD448,USA,2021-08-29,2021-11-21,2,paused,2022-04-30,597.36,3,11,Electronics,Conditioner,Beauty,Male
ORD5250,CUST1250,64,PROD450,India,2021-02-21,2024-11-16,2,active,2022-01-12,91.92,7,39,Electronics,Running Shoes,Sports,Female
ORD5251,CUST1251,42,PROD451,Germany,2023-05-20,2024-11-08,2,active,2023-10-09,89.68,6,39,Home,Skirt,Clothing,Female
ORD5252,CUST1252,23,PROD452,Pakistan,2021-05-13,2024-04-17,1,paused,2022-02-02,269.62,5,6,Sports,Blender,Home,Female
ORD5253,CUST1253,57,PROD453,UNKNOWN,2021-02-12,2021-05-11,0,active,2022-12-10,214.01,1,37,Clothing,Jeans,Clothing,Female
ORD5254,CUST1254,29,PROD454,India,2022-09-12,2025-03-28,0,active,2024-03-05,368.2,2,24,Sports,Headphones,Electronics,Male
ORD5256,CUST1256,22,PROD456,Germany,2021-05-28,2024-09-10,2,active,2023-02-20,262.89,1,44,Home,Dumbbells,Sports,Female
ORD5257,CUST1257,56,PROD457,Canada,2021-10-18,2025-01-24,2,cancelled,2023-08-31,113.52,8,14,Beauty,Football,Sports,Male
ORD5258,CUST1258,65,PROD458,India,2020-09-02,2025-04-20,2,active,2023-08-14,78.71,7,35,Beauty,Dining Table,Home,Female
ORD5259,CUST1259,40,PROD459,USA,2021-02-18,2025-04-17,0,active,2021-10-02,283.52,3,48,Home,Smartphone,Electronics,Male
ORD5260,CUST1260,34,PROD460,UK,2022-12-14,2023-08-06,1,active,2023-02-23,174.45,9,14,Clothing,Headphones,Electronics,Female
ORD5261,CUST1261,36,PROD461,UK,2022-09-02,2025-08-01,5,paused,2023-05-28,165.34,6,8,Home,Skirt,Clothing,Female
ORD5262,CUST1262,46,PROD462,India,2023-04-03,2023-09-29,1,active,2024-05-17,274.67,4,25,Home,Conditioner,Beauty,Female
ORD5263,CUST1263,65,PROD463,UK,2020-09-02,2023-03-05,5,paused,2020-10-26,73.91,5,28,Clothing,Smartwatch,Electronics,Female
ORD5264,CUST1264,31,PROD464,Pakistan,2022-07-22,2024-05-30,3,cancelled,2024-07-20,330.52,2,37,Clothing,Foundation,Beauty,Female
ORD5267,CUST1267,47,PROD467,India,2022-07-28,2024-01-19,2,active,2024-10-26,222.38,3,12,Sports,Lamp,Home,Male
ORD5268,CUST1268,28,PROD468,USA,2022-10-29,2025-03-02,3,active,2023-12-09,190.6,8,1,Clothing,Jeans,Clothing,Male
ORD5269,CUST1269,58,PROD469,UK,2021-11-30,2022-09-19,3,cancelled,2025-07-09,157.4,4,45,Sports,Blender,Home,Female
ORD5270,CUST1270,27,PROD470,Germany,2021-05-04,2022-11-14,1,cancelled,2022-11-05,97.56,7,17,Electronics,Dress,Clothing,Female
ORD5271,CUST1271,52,PROD471,India,2021-11-06,2025-03-05,4,paused,2022-09-30,43.76,8,38,Sports,Skirt,Clothing,Female
ORD5272,CUST1272,28,PROD472,USA,2022-10-31,2023-03-27,3,active,2024-05-07,238.3,8,41,Clothing,Vacuum Cleaner,Home,Female
ORD5273,CUST1273,53,PROD473,Pakistan,2021-03-28,2023-03-06,1,active,2023-08-18,247.28,6,49,Sports,Moisturizer,Beauty,Female
ORD5274,CUST1274,61,PROD474,USA,2021-08-31,2022-02-18,0,active,2022-12-29,341.04,3,1,Beauty,Dining Table,Home,Female
ORD5275,CUST1275,53,PROD475,Germany,2021-09-06,2022-04-21,3,active,2022-09-06,730.44,2,46,Clothing,Moisturizer,Beauty,Female
ORD5276,CUST1276,59,PROD476,UK,2022-05-29,2024-08-22,3,cancelled,2023-02-13,14.55,8,12,Home,Headphones,Electronics,Female
ORD5277,CUST1277,33,PROD477,India,2022-12-09,2024-05-18,4,active,2025-01-23,224.89,6,30,Electronics,Dining Table,Home,Female
ORD5278,CUST1278,53,PROD478,UK,2023-05-06,2025-04-18,0,paused,2024-09-05,244.49,7,41,Sports,Bluetooth Speaker,Electronics,Female
ORD5279,CUST1279,47,PROD479,Germany,2020-10-14,2023-09-09,4,cancelled,2023-12-22,284.09,2,49,Sports,Running Shoes,Sports,Female
ORD5280,CUST1280,52,PROD480,Canada,2022-10-20,2023-06-05,5,active,2023-07-15,239.57,4,14,Clothing,Bluetooth Speaker,Electronics,Male
ORD5281,CUST1281,59,PROD481,UK,2021-04-04,2021-08-03,0,cancelled,2021-08-16,102.62,3,23,Home,Yoga Mat,Sports,Female
ORD5282,CUST1282,63,PROD482,Pakistan,2023-05-15,2025-08-09,2,active,2023-06-12,26.61,8,28,Sports,Headphones,Electronics,Male
ORD5283,CUST1283,29,PROD483,Canada,2021-07-09,2021-10-23,4,active,2024-02-08,281.71,5,28,Sports,Camera,Electronics,Male
ORD5284,CUST1284,45,PROD484,Germany,2020-11-06,2025-08-10,1,paused,2021-01-03,498.41,3,23,Clothing,Hoodie,Clothing,Male
ORD5286,CUST1286,28,PROD486,UK,2021-11-27,2024-01-07,2,paused,2025-07-13,112.52,7,24,Home,Jacket,Clothing,Male
ORD5287,CUST1287,45,PROD487,UK,2022-04-09,2025-07-29,3,active,2022-09-09,194.81,9,15,Electronics,Vacuum Cleaner,Home,Female
ORD5288,CUST1288,28,PROD488,Pakistan,2022-02-12,2024-04-07,1,active,2025-01-11,209.41,5,8,Sports,Perfume,Beauty,Male
ORD5289,CUST1289,29,PROD489,USA,2021-04-08,2021-12-23,0,cancelled,2021-12-15,210.63,2,22,Electronics,Shampoo,Beauty,Other
ORD5292,CUST1292,37,PROD492,India,2021-12-13,2021-12-16,5,cancelled,2024-07-01,233.87,5,19,Clothing,Laptop,Electronics,Male
ORD5293,CUST1293,58,PROD493,UK,2023-01-05,2023-01-16,4,active,2023-04-23,171.07,6,6,Sports,Cycling Helmet,Sports,Male
ORD5294,CUST1294,38,PROD494,Canada,2020-10-05,2021-09-08,5,UNKNOWN,2025-06-20,155.44,5,29,Electronics,Moisturizer,Beauty,Male
ORD5296,CUST1296,38,PROD496,UK,2022-06-09,2025-06-09,2,active,2024-01-25,232.75,8,5,Beauty,Smartwatch,Electronics,Female
ORD5298,CUST1298,42,PROD498,USA,2021-03-01,2023-05-12,3,cancelled,2023-08-09,216.99,8,15,Clothing,T-Shirt,Clothing,Female
ORD5299,CUST1299,45,PROD499,Pakistan,2021-02-28,2023-12-31,5,cancelled,2025-04-16,10.88,9,38,Electronics,Camera,Electronics,Male
ORD5302,CUST1302,55,PROD502,USA,2023-07-28,2023-08-28,3,paused,2025-03-22,217.3,7,21,Home,Cricket Bat,Sports,Female
ORD5303,CUST1303,45,PROD503,Germany,2022-09-12,2024-06-28,1,cancelled,2024-08-19,120.62,5,11,Electronics,Gaming Console,Electronics,Female
ORD5304,CUST1304,35,PROD504,India,2021-10-14,2023-06-08,5,active,2022-07-15,90.23,4,6,Electronics,Smartwatch,Electronics,Male
ORD5305,CUST1305,26,PROD505,Germany,2021-07-28,2022-10-30,3,active,2024-09-21,737.62,2,31,Sports,Smartwatch,Electronics,Male
ORD5306,CUST1306,56,PROD506,USA,2022-11-13,2023-04-29,4,active,2023-08-22,658.94,2,47,Electronics,Smartphone,Electronics,Female
ORD5307,CUST1307,40,PROD507,Canada,2022-01-17,2022-06-05,0,paused,2024-08-21,121.19,3,20,Clothing,Face Wash,Beauty,Male
ORD5308,CUST1308,57,PROD508,Germany,2021-04-08,2021-12-14,4,active,2024-01-01,583.41,3,49,Home,Dumbbells,Sports,Male
ORD5309,CUST1309,57,PROD509,UK,2020-09-29,2024-10-26,3,active,2023-04-29,242.39,6,20,Clothing,Cricket Bat,Sports,Female
ORD5310,CUST1310,21,PROD510,Germany,2021-03-16,2023-01-22,4,cancelled,2023-10-16,84.73,7,6,Sports,Camera,Electronics,Female
ORD5311,CUST1311,31,PROD511,Germany,2020-09-19,2021-08-28,3,paused,2024-06-21,399.32,4,25,Sports,Cricket Bat,Sports,Female
ORD5313,CUST1313,27,PROD513,Pakistan,2021-10-21,2023-10-29,4,active,2023-11-25,211.81,6,30,Clothing,Shirt,Clothing,Other
ORD5314,CUST1314,32,PROD514,Canada,2021-01-08,2025-02-03,1,active,2024-08-25,227.67,5,15,Clothing,Smartwatch,Electronics,Male
ORD5315,CUST1315,55,PROD515,Pakistan,2021-08-02,2024-08-28,5,cancelled,2022-12-27,65.36,3,49,Clothing,Perfume,Beauty,Male
ORD5316,CUST1316,37,PROD516,Canada,2022-03-02,2023-10-23,2,cancelled,2022-09-18,51.02,6,32,Sports,Nail Polish,Beauty,Female
ORD5318,CUST1318,59,PROD518,USA,2022-12-11,2023-12-09,1,cancelled,2023-04-27,210.63,9,48,Sports,Perfume,Beauty,Female
ORD5319,CUST1319,67,PROD519,India,2023-08-20,2024-07-22,4,cancelled,2024-10-27,65.2,5,32,Sports,Dining Table,Home,Male
ORD5320,CUST1320,31,PROD520,Germany,2023-03-07,2023-09-24,2,paused,2024-12-27,116.64,4,46,Clothing,Cricket Bat,Sports,Female
ORD5321,CUST1321,19,PROD521,USA,2023-04-07,2024-10-05,0,active,2023-12-01,140.63,6,23,Electronics,Microwave,Home,Male
ORD5322,CUST1322,41,PROD522,India,2022-08-27,2022-12-04,5,cancelled,2025-04-03,152.53,4,49,Clothing,Bluetooth Speaker,Electronics,Female
ORD5323,CUST1323,59,PROD523,Pakistan,2022-07-23,2024-08-19,3,active,2024-03-30,285.44,7,46,Home,Dumbbells,Sports,Female
ORD5324,CUST1324,61,PROD524,India,2023-07-27,2023-08-20,5,active,2024-01-11,136.3,3,29,Beauty,Perfume,Beauty,Male
ORD5325,CUST1325,46,PROD525,Canada,2020-09-10,2024-10-01,4,cancelled,2025-04-28,556.7,2,39,Clothing,Gaming Console,Electronics,Other
ORD5327,CUST1327,44,PROD527,Pakistan,2021-11-02,2022-07-18,4,UNKNOWN,2025-04-15,105.05,6,15,Sports,Shampoo,Beauty,Female
ORD5328,CUST1328,64,PROD528,Pakistan,2022-04-22,2022-08-30,1,active,2025-08-13,11.73,5,49,Home,Smartwatch,Electronics,Male
ORD5329,CUST1329,66,PROD529,India,2021-09-12,2022-05-19,0,active,2021-09-25,230.61,8,9,Electronics,Basketball,Sports,Female
ORD5330,CUST1330,60,PROD530,Germany,2021-12-08,2023-04-08,2,active,2023-07-17,188.23,8,13,Home,Tablet,Electronics,Female
ORD5331,CUST1331,36,PROD531,Canada,2022-05-28,2023-11-16,0,active,2024-12-09,28.65,6,27,Clothing,Vacuum Cleaner,Home,Female
ORD5333,CUST1333,45,PROD533,Pakistan,2023-07-11,2025-02-19,4,active,2023-08-20,180.09,8,25,Beauty,Foundation,Beauty,Female
ORD5334,CUST1334,54,PROD534,UK,2021-02-08,2024-11-20,4,active,2025-05-06,284.73,7,47,Home,Blender,Home,Male
ORD5335,CUST1335,22,PROD535,Germany,2021-12-24,2022-05-15,0,cancelled,2025-07-03,231.43,3,38,Sports,Basketball,Sports,Female
ORD5336,CUST1336,22,PROD536,UK,2021-08-24,2025-01-08,5,active,2023-09-07,137.29,7,2,Clothing,Cricket Bat,Sports,Female
ORD5337,CUST1337,22,PROD537,USA,2023-07-19,2024-12-04,0,paused,2025-02-21,210.01,7,9,Home,Shirt,Clothing,Female
ORD5338,CUST1338,45,PROD538,UK,2022-06-14,2024-05-15,3,paused,2025-08-12,348.76,4,16,Sports,Gaming Console,Electronics,Female
ORD5339,CUST1339,40,PROD539,UK,2022-09-13,2023-11-10,2,active,2023-03-26,219.21,4,23,Home,Laptop,Electronics,Female
ORD5340,CUST1340,21,PROD540,Canada,2023-03-15,2025-03-27,1,active,2023-09-06,104.03,7,27,Sports,Vacuum Cleaner,Home,Female
ORD5342,CUST1342,57,PROD542,Canada,2021-01-09,2022-02-16,1,active,2022-10-26,208.01,8,44,Home,Blender,Home,Male
ORD5343,CUST1343,59,PROD543,Canada,2023-02-16,2023-07-30,5,active,2023-06-03,235.36,5,30,Beauty,Camera,Electronics,Male
ORD5344,CUST1344,21,PROD544,USA,2021-04-14,2025-06-23,0,active,2025-07-14,6.45,7,37,Clothing,Conditioner,Beauty,Male
ORD5345,CUST1345,35,PROD545,UK,2021-12-26,2022-12-09,4,active,2023-12-30,205.55,2,15,Electronics,Laptop,Electronics,Male
ORD5346,CUST1346,37,PROD546,Germany,2021-10-14,2022-12-05,2,active,2024-12-23,224.15,1,7,Home,Smartwatch,Electronics,Female
ORD5347,CUST1347,26,PROD547,Pakistan,2020-10-12,2024-01-02,1,active,2022-04-26,115.98,2,4,Clothing,Blender,Home,Female
ORD5348,CUST1348,41,PROD548,Germany,2021-09-27,2023-08-19,0,cancelled,2023-09-21,26.33,1,11,Sports,Laptop,Electronics,Male
ORD5349,CUST1349,43,PROD549,Canada,2023-05-01,2024-11-25,1,UNKNOWN,2023-09-14,172.3,6,8,Electronics,Basketball,Sports,Male
ORD5350,CUST1350,61,PROD550,UNKNOWN,2021-06-18,2024-01-22,3,active,2025-03-16,374.37,5,36,Electronics,Blender,Home,Female
ORD5351,CUST1351,51,PROD551,Pakistan,2021-10-28,2022-02-17,0,cancelled,2025-08-14,296.71,6,2,Beauty,Jeans,Clothing,Female
ORD5352,CUST1352,57,PROD552,USA,2021-11-18,2025-08-14,4,cancelled,2024-11-29,575.92,3,14,Clothing,Skirt,Clothing,Female
ORD5353,CUST1353,34,PROD553,Germany,2021-03-20,2022-09-09,2,cancelled,2021-04-28,214.73,7,49,Electronics,Tablet,Electronics,Female
ORD5354,CUST1354,22,PROD554,UK,2022-12-18,2024-07-10,4,cancelled,2024-08-24,416.03,3,8,Beauty,Dining Table,Home,Female
ORD5355,CUST1355,50,PROD555,Pakistan,2020-11-19,2022-11-28,0,cancelled,2024-06-24,219.47,6,38,Electronics,Football,Sports,Male
ORD5357,CUST1357,66,PROD557,UK,2021-08-21,2023-02-15,3,active,2022-02-26,128.99,9,29,Beauty,Blender,Home,Male
ORD5358,CUST1358,47,PROD558,Canada,2020-09-12,2023-02-14,0,active,2024-07-23,148.19,8,26,Sports,Dress,Clothing,Female
ORD5359,CUST1359,39,PROD559,India,2021-12-06,2025-05-28,5,cancelled,2021-12-21,343.33,5,44,Beauty,Running Shoes,Sports,Female
ORD5360,CUST1360,48,PROD560,India,2023-08-01,2024-07-31,5,UNKNOWN,2024-06-29,146.28,4,36,Beauty,Sneakers,Clothing,Female
ORD5361,CUST1361,23,PROD561,India,2022-08-05,2022-10-30,1,cancelled,2023-10-16,165.06,9,48,Beauty,Sneakers,Clothing,Male
ORD5362,CUST1362,18,PROD562,Germany,2021-06-11,2021-10-24,1,active,2022-09-26,222.3,8,3,Electronics,Vacuum Cleaner,Home,Female
ORD5363,CUST1363,29,PROD563,UK,2021-10-19,2023-10-21,4,cancelled,2024-01-22,662.89,3,9,Sports,Vacuum Cleaner,Home,Female
ORD5365,CUST1365,32,PROD565,Pakistan,2021-02-01,2022-10-15,4,active,2024-01-29,57.06,4,21,Beauty,Camera,Electronics,Male
ORD5366,CUST1366,60,PROD566,India,2022-02-22,2023-10-20,3,active,2023-01-03,668.04,2,17,Electronics,Smartphone,Electronics,Female
ORD5367,CUST1367,27,PROD567,Pakistan,2021-02-12,2024-07-23,3,active,2024-04-28,348.12,4,24,Beauty,Lamp,Home,Female
ORD5369,CUST1369,27,PROD569,USA,2021-05-09,2023-04-18,4,active,2024-01-07,89.75,7,22,Clothing,Sneakers,Clothing,Female
ORD5370,CUST1370,37,PROD570,UK,2021-09-30,2024-09-23,1,active,2024-07-02,390.53,5,16,Clothing,Basketball,Sports,Male
ORD5372,CUST1372,63,PROD572,Germany,2022-10-18,2024-12-02,4,active,2023-02-19,604.52,3,7,Sports,Camera,Electronics,Male
ORD5373,CUST1373,64,PROD573,Germany,2021-10-20,2024-04-23,2,active,2025-01-28,316.46,6,37,Sports,Dumbbells,Sports,Female
ORD5374,CUST1374,19,PROD574,India,2021-04-14,2023-11-16,4,cancelled,2021-11-05,75.21,6,38,Clothing,Microwave,Home,Male
ORD5375,CUST1375,63,PROD575,Germany,2022-05-29,2023-09-01,5,paused,2024-03-23,399.54,4,17,Beauty,Face Wash,Beauty,Male
ORD5376,CUST1376,56,PROD576,Germany,2022-04-13,2024-02-07,5,active,2023-06-02,12.03,7,42,Beauty,T-Shirt,Clothing,Female
ORD5378,CUST1378,48,PROD578,Canada,2022-04-10,2024-12-03,1,active,2024-03-08,122.74,5,40,Sports,Tablet,Electronics,Male
ORD5379,CUST1379,47,PROD579,Germany,2021-12-14,2023-03-01,1,paused,2022-05-08,23.7,6,48,Electronics,Headphones,Electronics,Female
ORD5380,CUST1380,46,PROD580,India,2023-07-10,2023-10-08,1,paused,2025-01-19,181.5,3,20,Beauty,Refrigerator,Home,Male
ORD5381,CUST1381,66,PROD581,Germany,2023-07-22,2025-07-28,3,active,2025-03-01,195.6,2,45,Clothing,Conditioner,Beauty,Female
ORD5382,CUST1382,60,PROD582,Pakistan,2021-01-13,2025-05-15,5,cancelled,2021-12-11,107.92,9,14,Beauty,Lipstick,Beauty,Female
ORD5383,CUST1383,39,PROD583,UK,2023-05-26,2024-07-25,2,active,2023-09-01,577.66,3,18,Sports,Camera,Electronics,Female
ORD5384,CUST1384,31,PROD584,Pakistan,2022-05-18,2024-05-09,5,active,2023-07-16,81.15,7,41,Beauty,Basketball,Sports,Male
ORD5385,CUST1385,26,PROD585,UK,2023-05-05,2024-03-04,4,paused,2024-06-24,68.54,8,18,Sports,Gaming Console,Electronics,Female
ORD5386,CUST1386,34,PROD586,India,2022-10-27,2023-03-03,3,cancelled,2024-02-13,193.43,8,23,Sports,Running Shoes,Sports,Male
ORD5388,CUST1388,61,PROD588,Germany,2021-12-31,2022-03-30,0,cancelled,2025-06-13,51.83,2,12,Electronics,Basketball,Sports,Male
ORD5392,CUST1392,66,PROD592,Canada,2022-03-08,2024-04-26,1,paused,2025-03-23,562.84,3,26,Beauty,Foundation,Beauty,Male
ORD5394,CUST1394,43,PROD594,USA,2022-05-14,2022-05-28,3,active,2025-05-27,290.28,6,38,Sports,Smartphone,Electronics,Female
ORD5395,CUST1395,60,PROD595,India,2022-09-29,2023-07-31,1,active,2024-04-02,134.53,9,45,Electronics,Dumbbells,Sports,Male
ORD5396,CUST1396,52,PROD596,India,2021-01-25,2021-11-24,0,active,2023-01-26,434.16,2,43,Sports,Dumbbells,Sports,Female
ORD5397,CUST1397,55,PROD597,Canada,2021-01-23,2022-09-24,0,paused,2024-02-24,44.89,7,2,Clothing,Perfume,Beauty,Female
ORD5398,CUST1398,63,PROD598,Pakistan,2021-07-14,2025-03-25,0,paused,2022-03-27,158.19,7,15,Clothing,Face Wash,Beauty,Other
ORD5399,CUST1399,43,PROD599,Pakistan,2022-10-03,2024-01-23,3,cancelled,2023-12-16,130.46,7,17,Sports,Yoga Mat,Sports,Female
ORD5400,CUST1400,68,PROD600,Germany,2021-12-03,2024-08-14,5,active,2025-03-22,90.5,4,32,Beauty,Gaming Console,Electronics,Female
ORD5402,CUST1402,27,PROD602,Germany,2021-05-12,2023-08-07,2,cancelled,2022-08-28,315.0,2,25,Beauty,Laptop,Electronics,Female
ORD5403,CUST1403,31,PROD603,India,2022-03-15,2022-11-12,0,active,2024-11-08,19.5,6,14,Electronics,Microwave,Home,Male
ORD5404,CUST1404,52,PROD604,India,2022-10-11,2023-09-19,5,active,2025-03-24,74.49,7,4,Home,Headphones,Electronics,Female
ORD5405,CUST1405,40,PROD605,India,2020-09-05,2024-06-26,0,paused,2021-04-24,539.41,3,33,Clothing,Skirt,Clothing,Male
ORD5406,CUST1406,66,PROD606,USA,2023-08-11,2025-03-04,2,active,2024-04-11,101.02,7,19,Home,T-Shirt,Clothing,Female
ORD5408,CUST1408,56,PROD608,USA,2023-03-06,2024-07-26,0,active,2023-07-23,643.24,3,44,Home,Face Wash,Beauty,Male
ORD5409,CUST1409,61,PROD609,USA,2023-05-31,2025-02-07,5,paused,2024-10-30,217.29,8,7,Electronics,Lamp,Home,Female
ORD5410,CUST1410,61,PROD610,Germany,2021-10-23,2022-10-01,5,active,2022-06-27,94.79,8,1,Sports,Moisturizer,Beauty,Male
ORD5412,CUST1412,65,PROD612,Pakistan,2020-09-11,2025-08-07,3,active,2021-04-22,41.08,4,18,Sports,Headphones,Electronics,Female
ORD5413,CUST1413,58,PROD613,India,2023-03-23,2024-11-04,1,active,2023-04-11,155.84,8,29,Sports,Tennis Racket,Sports,Male
ORD5414,CUST1414,33,PROD614,UK,2023-06-09,2024-10-25,2,active,2025-03-17,410.16,3,31,Electronics,Jacket,Clothing,Male
ORD5415,CUST1415,24,PROD615,Germany,2022-05-10,2024-06-11,1,active,2023-12-10,350.48,3,32,Clothing,Sneakers,Clothing,Female
ORD5416,CUST1416,62,PROD616,Pakistan,2022-10-28,2024-01-10,0,active,2023-03-08,216.64,8,32,Clothing,Face Wash,Beauty,Male
ORD5418,CUST1418,22,PROD618,UK,2023-04-07,2025-07-08,3,active,2024-12-04,17.09,7,4,Home,Shampoo,Beauty,Female
ORD5419,CUST1419,65,PROD619,Canada,2022-03-06,2023-12-17,1,paused,2025-03-08,4.22,9,31,Home,Sneakers,Clothing,Female
ORD5421,CUST1421,37,PROD621,USA,2022-05-15,2025-01-16,2,active,2025-07-17,57.72,4,11,Beauty,Vacuum Cleaner,Home,Male
ORD5422,CUST1422,40,PROD622,Germany,2022-06-07,2024-09-26,1,active,2023-10-09,288.26,5,32,Clothing,Jacket,Clothing,Female
ORD5423,CUST1423,21,PROD623,Pakistan,2023-07-08,2025-02-20,2,active,2025-03-27,37.13,8,9,Beauty,Skirt,Clothing,Female
ORD5425,CUST1425,26,PROD625,Canada,2023-06-27,2023-12-19,1,active,2024-07-17,367.19,3,49,Home,Headphones,Electronics,Male
ORD5426,CUST1426,27,PROD626,UK,2023-05-08,2024-09-15,4,paused,2024-08-11,174.1,7,40,Home,Shirt,Clothing,Female
ORD5427,CUST1427,35,PROD627,USA,2022-07-11,2024-12-22,3,cancelled,2024-08-28,208.23,7,3,Home,Laptop,Electronics,Female
ORD5428,CUST1428,19,PROD628,USA,2022-07-04,2025-01-17,2,active,2023-05-22,106.21,8,40,Beauty,Conditioner,Beauty,Male
ORD5429,CUST1429,54,PROD629,Germany,2023-04-06,2024-01-10,5,cancelled,2023-11-13,93.51,9,19,Beauty,Moisturizer,Beauty,Female
ORD5430,CUST1430,57,PROD630,India,2021-01-16,2024-12-13,0,cancelled,2022-02-22,409.61,3,41,Home,Basketball,Sports,Female
ORD5431,CUST1431,41,PROD631,UK,2022-08-24,2023-12-19,5,active,2023-03-01,397.5,2,23,Sports,Moisturizer,Beauty,Female
ORD5432,CUST1432,25,PROD632,India,2022-12-21,2023-06-07,4,cancelled,2024-04-12,65.33,6,15,Electronics,Shirt,Clothing,Male
ORD5433,CUST1433,48,PROD633,Pakistan,2022-01-08,2022-12-03,3,active,2024-06-29,83.72,5,40,Electronics,Dumbbells,Sports,Female
ORD5434,CUST1434,43,PROD634,Germany,2021-08-29,2023-04-28,0,cancelled,2025-01-01,368.73,3,5,Sports,Chair,Home,Male
ORD5435,CUST1435,54,PROD635,Germany,2021-07-26,2023-11-26,5,paused,2024-12-31,148.77,9,48,Beauty,Sneakers,Clothing,Male
ORD5436,CUST1436,50,PROD636,Pakistan,2022-07-24,2024-04-02,1,active,2023-03-04,302.58,6,37,Beauty,Shampoo,Beauty,Male
ORD5437,CUST1437,54,PROD637,Pakistan,2022-04-03,2024-07-10,0,active,2024-08-14,34.76,8,13,Beauty,Skirt,Clothing,Female
ORD5438,CUST1438,59,PROD638,Pakistan,2023-02-15,2024-03-05,3,cancelled,2024-08-21,347.58,4,11,Beauty,Moisturizer,Beauty,Other
ORD5439,CUST1439,32,PROD639,USA,2022-07-16,2024-04-28,1,active,2025-07-25,43.74,4,31,Home,Dining Table,Home,Male
ORD5440,CUST1440,34,PROD640,USA,2022-05-15,2025-01-12,5,active,2024-12-04,123.64,1,36,Home,Skirt,Clothing,Female
ORD5441,CUST1441,67,PROD641,India,2022-02-13,2023-02-15,1,active,2023-11-17,96.8,6,18,Beauty,Headphones,Electronics,Male
ORD5442,CUST1442,67,PROD642,Pakistan,2020-10-30,2025-02-09,2,active,2023-04-06,64.18,3,10,Clothing,Headphones,Electronics,Female
ORD5444,CUST1444,31,PROD644,India,2023-03-03,2025-01-10,5,active,2024-09-18,276.06,6,19,Home,Sofa,Home,Male
ORD5445,CUST1445,56,PROD645,UK,2022-09-30,2024-05-07,0,active,2023-08-11,210.63,8,49,Sports,Camera,Electronics,Male
ORD5446,CUST1446,39,PROD646,Pakistan,2023-08-01,2023-09-07,0,cancelled,2024-06-20,552.26,1,18,Beauty,Camera,Electronics,Female
ORD5448,CUST1448,29,PROD648,Germany,2020-12-13,2024-11-06,5,active,2023-02-26,300.19,3,4,Sports,Smartwatch,Electronics,Female
ORD5449,CUST1449,38,PROD649,UK,2021-04-30,2024-04-10,3,paused,2021-10-26,90.89,9,32,Electronics,Cricket Bat,Sports,Male
ORD5450,CUST1450,34,PROD650,Germany,2022-07-06,2022-10-12,0,active,2022-12-24,260.15,1,45,Clothing,Jeans,Clothing,Male
ORD5451,CUST1451,25,PROD651,Pakistan,2023-06-12,2024-10-21,1,active,2024-12-20,38.72,8,32,Electronics,Shampoo,Beauty,Male
ORD5452,CUST1452,22,PROD652,India,2021-02-20,2022-08-25,4,paused,2023-09-25,178.02,6,48,Clothing,Chair,Home,Male
ORD5453,CUST1453,44,PROD653,Germany,2022-10-04,2024-07-11,4,paused,2023-12-19,388.51,2,32,Beauty,Dumbbells,Sports,Female
ORD5454,CUST1454,45,PROD654,Pakistan,2023-02-01,2023-05-26,2,cancelled,2025-08-07,191.94,9,40,Clothing,Blender,Home,Female
ORD5455,CUST1455,65,PROD655,India,2022-11-21,2024-10-05,4,active,2024-08-31,48.2,9,32,Electronics,Shirt,Clothing,Female
ORD5457,CUST1457,52,PROD657,USA,2022-06-04,2024-06-10,2,active,2024-05-15,391.53,3,2,Home,Nail Polish,Beauty,Male
ORD5458,CUST1458,25,PROD658,Pakistan,2023-06-13,2025-04-29,1,active,2024-05-10,455.29,3,41,Beauty,Dumbbells,Sports,Female
ORD5460,CUST1460,66,PROD660,India,2022-11-26,2024-03-05,4,active,2024-01-31,207.28,8,14,Beauty,Foundation,Beauty,Female
ORD5461,CUST1461,66,PROD661,India,2021-09-25,2024-05-16,5,cancelled,2023-07-08,324.54,6,40,Electronics,Refrigerator,Home,Female
ORD5462,CUST1462,24,PROD662,Canada,2020-11-24,2021-02-22,0,active,2025-05-28,206.15,5,10,Electronics,Shampoo,Beauty,Female
ORD5464,CUST1464,39,PROD664,India,2022-01-16,2025-05-07,5,paused,2022-04-16,553.36,2,10,Beauty,Sneakers,Clothing,Male
ORD5465,CUST1465,26,PROD665,Pakistan,2021-10-13,2022-02-07,3,active,2025-03-20,178.28,6,41,Electronics,Vacuum Cleaner,Home,Female
ORD5466,CUST1466,36,PROD666,India,2023-03-11,2024-01-16,5,cancelled,2024-06-25,638.11,1,25,Electronics,Tablet,Electronics,Female
ORD5467,CUST1467,37,PROD667,India,2021-08-18,2021-12-14,1,active,2022-06-25,225.32,8,34,Beauty,Blender,Home,Female
ORD5468,CUST1468,35,PROD668,Canada,2021-09-22,2023-02-09,2,active,2025-01-25,133.5,9,49,Beauty,Basketball,Sports,Female
